Fighter ID|Gender|Fighter Name|Wins|Loses|Draws|Avg.Time(in Mins)|Height|Weight|Reach|Stance|DOB|SLpM|Str.Acc.|SApM|Str. Def.|TD Avg.|TD Acc.|TD Def.|Sub. Avg.
ec18eb918121787c|male|Kazula Vargas|12|4|0|11.344444444444443|"5' 8"""|155 lbs.|"71"""|Southpaw|Aug 15, 1985|3.85|0.53|1.88|0.58|0.44|0.25|0.25|0.4
07a18ae55dfc3cd9|male|Paul Varelans|9|9|0|4.8062499999999995|"6' 8"""|300 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a54fc2d6fc224dc3|female|Jamie Varner|21|11|1|8.399999999999999|"5' 8"""|155 lbs.|"71"""|Orthodox|Oct 12, 1984|2.92|0.34|2.55|0.58|3.49|0.53|0.66|0.8
32c3ee378671a5d9|male|Austin Vanderford|4|0|0|0.0|"5' 11"""|170 lbs.|NaN|Orthodox|Mar 21, 1990|3.9|0.52|5.19|0.45|0.0|0.0|1.0|1.9
f9b200db02b488d9|male|Lando Vannata|12|5|2|12.17727272727273|"5' 9"""|155 lbs.|"71"""|Orthodox|Mar 14, 1992|4.67|0.44|4.77|0.54|1.12|0.4|0.68|0.3
2b68d9f125d07b42|male|Jared Vanderaa|12|7|0|12.3125|"6' 4"""|265 lbs.|"80"""|Orthodox|May 12, 1992|4.54|0.48|4.96|0.43|0.28|1.0|0.2|0.0
26d61e92a6069cd2|male|Chad Vance|7|5|0|0.0|"6' 0"""|185 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4d5197f331c47290|female|Paige VanZant|8|5|0|10.461111111111112|"5' 4"""|115 lbs.|"65"""|Orthodox|Mar 26, 1994|3.35|0.52|2.62|0.42|1.27|0.33|0.34|1.0
a148dfe3485be79d|male|Linton Vassell|18|5|0|0.0|"6' 4"""|205 lbs.|NaN|NaN|Jun 03, 1983|3.39|0.37|2.13|0.54|2.46|0.5|0.5|0.0
87e2468b986ebb79|male|Cameron VanCamp|15|5|1|0.0|"6' 2"""|155 lbs.|NaN|Switch|Apr 27, 1993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
02177caefe7c07d4|male|Lloyd Van Dams|0|1|0|0.0|"6' 1"""|240 lbs.|NaN|Southpaw|Mar 05, 1972|0.0|0.0|3.01|0.15|0.0|0.0|0.0|0.0
23ab42947c1990e3|male|Ron van Clief|0|1|0|3.816666666666667|"5' 10"""|190 lbs.|NaN|Orthodox|Jan 25, 1943|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b53c46f613f6f248|female|Brianna Van Buren|9|3|0|15.0|"5' 0"""|115 lbs.|"62"""|Southpaw|Aug 04, 1993|3.53|0.41|3.23|0.57|2.5|0.45|0.66|0.0
2a898bf9fb7710b3|male|Andrew Valladerez|5|7|0|0.0|NaN|135 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c295de4e10acd4c9|male|Isaac Vallie-Flagg|16|7|1|15.0|"5' 8"""|155 lbs.|"70"""|Orthodox|Apr 08, 1978|5.56|0.47|5.6|0.45|0.2|0.12|0.58|0.0
7b39035fae7268b8|male|Matt Van Buren|7|6|0|6.6|"6' 5"""|205 lbs.|NaN|NaN|Jun 12, 1986|7.73|0.45|6.82|0.49|0.0|0.0|0.5|0.0
2ee09ec2a0695eb9|male|Mike van Arsdale|8|5|0|9.808333333333334|"6' 2"""|205 lbs.|NaN|Switch|Jun 20, 1965|1.52|0.41|1.91|0.41|1.06|0.14|0.37|0.0
663b76da637402c3|male|Victor Valimaki|18|10|0|8.366666666666667|"6' 0"""|205 lbs.|NaN|Orthodox|NaN|3.94|0.3|2.99|0.67|0.9|0.14|0.0|0.0
45e738622ea2c02c|male|Timur Valiev|18|2|0|12.327777777777778|"5' 6"""|135 lbs.|"67"""|Orthodox|Jan 19, 1990|5.35|0.55|2.79|0.5|1.62|0.33|0.5|0.0
de277a4abcfeea46|male|Victor Valenzuela|13|6|2|0.0|"5' 10"""|155 lbs.|NaN|NaN|NaN|1.28|1.0|2.55|0.0|0.0|0.0|0.0|0.0
8a0be41c0380188d|male|Charlie Valencia|12|7|0|1.5|"5' 3"""|135 lbs.|"64"""|Orthodox|Oct 31, 1974|2.58|0.37|2.61|0.77|1.4|0.53|0.75|0.5
cda1099995b46cc2|male|Genaro Valdez|10|1|0|3.25|"5' 9"""|155 lbs.|"72"""|Orthodox|Jan 16, 1992|5.12|0.35|12.91|0.46|6.68|0.44|0.0|1.7
daa89f01e1c0f42a|male|Xue Do Won|0|1|0|0.0|"5' 7"""|165 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
fc1868f56d3036eb|male|Egidijus Valavicius|29|12|0|0.0|"6' 0"""|200 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ea0ad155451ed1f5|male|Ray Wizard|0|1|0|0.9666666666666667|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a7e3f02fe2b2fe30|female|Danyelle Wolf|1|0|0|0.0|"5' 11"""|145 lbs.|"70"""|Orthodox|Sep 08, 1983|3.4|0.28|5.67|0.44|0.0|0.0|1.0|1.0
7f9f528cb72a6ed1|male|Travis Wiuff|75|21|0|4.783333333333333|"6' 3"""|205 lbs.|NaN|Orthodox|Mar 15, 1978|0.48|0.3|4.03|0.41|4.84|0.57|0.44|1.2
aa79d5399571068e|male|Brandon Wolff|7|5|0|2.1083333333333334|"5' 9"""|170 lbs.|NaN|Orthodox|Oct 18, 1975|0.47|0.33|10.91|0.19|0.0|0.0|0.0|0.0
5f3805dda9661cba|male|Jason Witt|19|8|0|6.093333333333333|"5' 10"""|170 lbs.|"70"""|Orthodox|Nov 07, 1986|2.26|0.47|2.63|0.5|6.89|0.48|1.0|1.0
cd12227edd3f134b|male|Keith Wisniewski|28|15|1|13.75|"6' 0"""|170 lbs.|NaN|Orthodox|Oct 25, 1981|2.32|0.52|4.86|0.42|1.57|0.4|0.78|0.3
53f84637dfffab7a|male|Eric Wisely|26|9|1|8.358333333333333|"5' 8"""|145 lbs.|NaN|Southpaw|Jul 25, 1984|1.42|0.47|2.08|0.56|0.0|0.0|0.27|0.9
b45d6b73f4ca4467|male|Andre Winner|21|11|2|11.16388888888889|"5' 11"""|155 lbs.|"73"""|Orthodox|Nov 09, 1981|2.52|0.33|4.57|0.51|0.0|0.0|0.74|0.0
eb29176b03dfa888|male|Matt Wiman|16|10|0|9.763888888888891|"5' 10"""|155 lbs.|"68"""|Orthodox|Sep 19, 1983|3.17|0.5|3.57|0.51|2.13|0.37|0.56|1.5
cd01f0b768a32475|male|Jonathan Wilson|7|3|0|10.004166666666668|"6' 2"""|205 lbs.|"75"""|Southpaw|Jul 17, 1987|2.92|0.48|5.65|0.56|0.37|1.0|0.8|0.0
b8e6393c39cb9740|male|Sean Wilson|36|29|0|0.0|"5' 8"""|145 lbs.|NaN|NaN|Oct 20, 1982|1.01|0.31|5.88|0.62|0.0|0.0|0.0|0.0
fc9a9559a05f2704|male|Eddie Wineland|24|15|1|10.00111111111111|"5' 7"""|135 lbs.|"69"""|Orthodox|Jun 26, 1984|3.4|0.29|3.66|0.69|0.34|0.33|0.86|0.1
483a953b18d73bb3|male|Deron Winn|7|2|0|14.304166666666667|"5' 6"""|185 lbs.|"70"""|Orthodox|Jun 13, 1989|4.74|0.47|5.17|0.5|4.98|0.52|0.0|0.0
ce1e867808ef5fce|male|Justin Willis|8|2|0|12.51|"6' 1"""|264 lbs.|"78"""|Southpaw|Jul 19, 1987|3.37|0.59|2.57|0.57|0.96|0.66|0.36|0.0
95883dbdab4fcf0f|male|Karl Willis|0|5|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a56607a451e4c70d|male|Chris Wilson|18|10|0|14.3125|"6' 1"""|170 lbs.|"75"""|Orthodox|Jun 07, 1977|2.32|0.5|1.36|0.55|1.31|0.5|0.6|1.6
9cc84087ee768342|male|Greg Wilson|2|3|0|0.0|NaN|155 lbs.|NaN|NaN|Oct 02, 1988|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
f9a20a17d712ef7c|male|Cole Williams|11|3|0|4.866666666666667|"6' 0"""|170 lbs.|"73"""|Orthodox|Dec 15, 1983|0.31|0.27|5.34|0.23|0.0|0.0|0.25|0.0
e26bd53b751d61d9|male|Jordan Williams|9|6|0|7.644444444444445|"6' 1"""|185 lbs.|"75"""|Southpaw|Oct 13, 1990|5.83|0.5|5.46|0.35|1.11|0.5|0.85|0.0
2558ae2e5671e318|male|Khaos Williams|13|2|0|8.396666666666667|"6' 0"""|170 lbs.|"77"""|Orthodox|Mar 30, 1994|5.0|0.38|3.38|0.49|0.0|0.0|0.5|0.0
39330403ad27c2bb|male|Patrick Williams|8|6|0|6.925000000000001|"5' 8"""|135 lbs.|"73"""|Orthodox|Sep 07, 1981|4.12|0.51|4.12|0.52|2.71|0.41|1.0|0.5
b8e2f10efb6eca85|male|Carter Williams|4|5|0|0.0|"6' 1"""|265 lbs.|NaN|Orthodox|NaN|1.55|0.36|2.32|0.58|2.9|0.33|1.0|0.0
6291ac0a3726732f|male|Pete Williams|12|6|0|7.9125|"6' 3"""|235 lbs.|NaN|Orthodox|Jul 10, 1975|0.61|0.62|2.77|0.4|1.84|0.4|0.16|0.9
6f812143641ceff8|male|Rubin Williams|0|1|0|0.0|"6' 1"""|185 lbs.|NaN|Orthodox|Apr 09, 1976|0.0|0.0|1.39|0.6|0.0|0.0|0.0|0.0
b63e800c18e011b5|male|Tedd Williams|7|1|0|9.191666666666666|"6' 1"""|275 lbs.|NaN|Orthodox|Dec 19, 1969|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
852454c572675334|male|James Wilks|7|4|0|11.837499999999999|"6' 1"""|170 lbs.|"75"""|Orthodox|May 04, 1978|1.82|0.45|2.03|0.5|1.27|0.22|0.66|3.8
990bd63726a577f8|male|Tim Williams|15|5|0|8.299999999999999|"6' 2"""|185 lbs.|"76"""|Orthodox|Jul 03, 1986|3.07|0.38|3.55|0.48|1.81|0.4|1.0|0.0
cfaf010d5b389c09|male|Mike Wilkinson|9|4|0|8.179166666666667|"5' 7"""|145 lbs.|"66"""|Orthodox|Sep 15, 1987|2.35|0.38|3.7|0.35|0.92|0.14|0.55|0.9
338a11d3674eb2d4|male|Aaron Wilkinson|11|7|0|2.05|"5' 10"""|155 lbs.|NaN|NaN|Jan 31, 1987|0.0|0.0|0.0|1.0|7.32|1.0|0.0|0.0
781014fb7e8e647a|male|Joe Wilk|19|11|0|0.0|"5' 9"""|145 lbs.|NaN|NaN|Apr 12, 1982|1.0|0.54|2.0|0.72|0.0|0.0|0.0|0.0
826475cc758e60e6|male|Rob Wilkinson|11|2|0|8.391666666666666|"6' 3"""|185 lbs.|"80"""|Orthodox|Feb 22, 1992|2.74|0.5|5.66|0.39|4.47|0.25|0.0|0.0
4a482a0100cfcd0a|male|Justin Wilcox|14|7|0|0.0|"5' 6"""|155 lbs.|NaN|Orthodox|Mar 12, 1979|3.82|0.28|2.63|0.71|1.43|0.16|1.0|0.0
a6c2f5381d575920|male|Orlando Wiet|1|5|0|2.158333333333333|"5' 10"""|170 lbs.|NaN|Southpaw|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
e1147d3d2dabe1ce|male|Robert Whittaker|24|6|0|14.38796296296296|"6' 0"""|185 lbs.|"73"""|Orthodox|Dec 20, 1990|4.45|0.42|3.32|0.6|0.81|0.35|0.83|0.0
60884f31ead1609c|male|Jonathan Wiezorek|11|2|0|4.666666666666667|"6' 3"""|250 lbs.|NaN|Southpaw|Feb 10, 1978|1.27|0.58|5.47|0.31|1.91|0.2|0.0|0.0
efa1f6b42c86793c|male|Adam Wieczorek|10|2|0|12.327777777777778|"6' 5"""|250 lbs.|"81"""|Orthodox|Feb 05, 1992|1.68|0.38|1.87|0.48|0.41|0.33|0.58|0.4
b6debbda44d4a5a0|male|Mitch Whitesel|17|27|0|0.0|"5' 9"""|185 lbs.|NaN|NaN|Jul 12, 1981|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b3d21b2610dcfaeb|female|Emily Whitmire|4|5|0|5.258333333333333|"5' 5"""|125 lbs.|"63"""|Orthodox|May 24, 1991|2.5|0.31|2.98|0.54|1.9|0.66|0.7|0.5
22d1e00e1aabb7c9|male|Mike Whitehead|27|8|0|15.0|"6' 1"""|205 lbs.|NaN|Orthodox|Jun 29, 1981|1.62|0.33|2.36|0.59|3.59|0.43|0.77|0.3
129537073431e52e|male|Garett Whiteley|7|3|0|11.299999999999999|"6' 0"""|155 lbs.|"72"""|Orthodox|Dec 13, 1980|3.72|0.48|4.04|0.46|0.0|0.0|0.27|0.9
3dd949593346dbc3|male|Craig White|14|9|0|9.766666666666666|"6' 2"""|170 lbs.|"76"""|Orthodox|Jul 01, 1990|1.23|0.4|3.28|0.39|0.0|0.0|0.5|0.8
4debc6c4c6249690|male|Patrik White|9|2|0|0.0|"6' 0"""|155 lbs.|"72"""|Orthodox|Jun 11, 1993|9.77|0.49|6.28|0.6|0.0|0.0|0.5|0.0
1dafccb62a0f98ec|male|Robert Whiteford|14|4|0|11.069999999999999|"5' 9"""|145 lbs.|"69"""|Southpaw|Apr 12, 1983|2.33|0.46|1.99|0.62|1.9|0.3|0.45|0.0
d181689653115b6a|male|Steve White|1|4|0|0.0|"5' 11"""|175 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c17041f1bb5768d8|male|Alex White|13|6|0|11.468333333333334|"6' 0"""|155 lbs.|"71"""|Southpaw|Oct 22, 1988|3.76|0.42|3.07|0.6|0.92|0.28|0.71|0.5
1ce7998e0a215caa|male|Aaron Wetherspoon|9|5|0|0.0|NaN|170 lbs.|NaN|NaN|NaN|2.27|0.32|4.33|0.45|0.0|0.0|0.77|0.0
e57f0b06ea39e360|male|Coty Wheeler|14|5|0|0.0|"5' 6"""|135 lbs.|"67"""|Orthodox|Oct 11, 1978|1.88|0.22|3.16|0.59|0.87|0.37|0.33|2.6
12458872d6afae1b|male|Vernon White|26|33|2|9.541666666666666|"6' 0"""|205 lbs.|NaN|Southpaw|Dec 03, 1971|2.11|0.38|2.2|0.54|0.88|0.28|0.44|0.0
ec2d13a87d3d9541|male|Sheldon Westcott|10|3|1|9.294444444444444|"6' 1"""|170 lbs.|"71"""|Southpaw|Aug 20, 1984|2.26|0.4|3.73|0.37|3.23|0.37|0.14|0.0
5f5763b3a4de8dd4|male|Dustin West|6|6|0|0.0|"5' 11"""|170 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
54578e5927adea53|male|Richie Vaculik|10|4|0|11.254166666666666|"5' 6"""|125 lbs.|"69"""|Orthodox|Jun 19, 1983|3.69|0.46|4.09|0.57|3.0|0.45|0.31|1.0
b51841e7c594090d|male|Mike Wessel|15|8|0|7.15|"6' 0"""|260 lbs.|NaN|Orthodox|Dec 02, 1977|1.82|0.56|6.43|0.22|6.29|0.5|0.0|0.0
9ccdd2ce45903f34|male|Mark Weir|21|18|1|4.638888888888888|"6' 2"""|185 lbs.|NaN|Southpaw|Sep 19, 1967|1.54|0.56|2.5|0.38|0.8|0.5|0.25|2.4
d66a46de8d705353|male|Jeremiah Wells|10|2|1|5.066666666666666|"5' 9"""|170 lbs.|"74"""|Switch|Oct 30, 1986|3.55|0.5|1.58|0.2|1.48|0.12|1.0|1.5
f1b2a4365799c48b|male|Christian Wellisch|8|5|0|7.38|"6' 2"""|234 lbs.|"77"""|Orthodox|Sep 13, 1975|3.12|0.27|3.04|0.56|1.22|0.42|0.45|1.2
3a8176e15b9887c1|male|Chris Weidman|15|6|0|9.67156862745098|"6' 2"""|185 lbs.|"78"""|Orthodox|Jun 17, 1984|3.03|0.43|3.14|0.52|3.92|0.47|0.65|0.9
492b202d2064e7a9|male|Fabricio Werdum|24|9|1|10.744444444444445|"6' 4"""|231 lbs.|"77"""|Orthodox|Jul 30, 1977|3.59|0.52|2.64|0.55|1.75|0.31|0.31|1.2
7b9dade6bedaabbe|male|Daniel Weichel|39|9|0|0.0|"5' 10"""|145 lbs.|"70"""|NaN|Nov 22, 1984|5.71|0.42|4.05|0.61|0.84|0.5|0.83|0.0
69888118d968ba52|male|Joshua Weems|8|2|0|0.0|"5' 8"""|135 lbs.|"69"""|Orthodox|May 05, 1994|6.92|0.6|5.54|0.61|0.0|0.0|0.0|0.0
d44a84409bf0da64|female|Stephanie Webber|2|2|0|0.0|"5' 6"""|135 lbs.|NaN|NaN|NaN|0.91|0.8|3.85|0.15|6.79|0.4|0.0|0.0
326a001926ffb7ec|male|Darian Weeks|5|1|0|15.0|"5' 11"""|170 lbs.|"72"""|Orthodox|Nov 23, 1993|7.87|0.56|7.2|0.5|4.0|0.5|0.0|0.0
a99d4aa689bdca18|male|Enrique Watson|3|1|0|0.0|NaN|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b9c03e7a4557e542|male|Royston Wee|4|1|0|13.327777777777778|"5' 7"""|135 lbs.|"67"""|Orthodox|Nov 15, 1986|1.1|0.6|2.45|0.49|3.38|0.81|0.0|0.0
7c9f96f9a6a5cd50|male|Brok Weaver|15|6|0|7.266666666666666|"6' 0"""|155 lbs.|"73"""|Southpaw|Dec 05, 1991|4.78|0.64|4.35|0.46|0.41|0.1|0.66|0.4
6809c31286b08d97|male|Tom Watson|17|9|0|14.242857142857144|"6' 1"""|185 lbs.|"73"""|Orthodox|Jul 13, 1982|4.01|0.44|4.41|0.5|0.15|0.07|0.43|0.0
f40ec51dd4de47c3|male|Jonavin Webb|9|2|0|15.0|"5' 10"""|170 lbs.|NaN|Orthodox|Apr 28, 1989|1.47|0.3|2.27|0.64|2.5|0.31|0.4|1.0
a31dfd9e8b2dc6ca|female|Maka Watson|4|2|0|0.0|NaN|155 lbs.|NaN|NaN|Sep 22, 1984|0.93|0.37|1.6|0.22|2.0|1.0|0.33|0.0
117580b232409824|male|Blake Watkins|5|1|0|0.0|NaN|185 lbs.|NaN|NaN|NaN|5.45|0.62|7.64|0.61|0.0|0.0|0.0|0.0
92aafa8f4b26269b|male|Walel Watson|14|10|0|8.108333333333334|"5' 11"""|135 lbs.|"75"""|Orthodox|Jul 16, 1984|2.1|0.29|3.79|0.43|0.0|0.0|0.61|1.4
1836639ecf9b6e7f|male|Sam Watford|2|2|0|0.0|NaN|155 lbs.|NaN|NaN|NaN|0.13|0.18|0.73|0.62|2.0|0.4|0.6|1.0
2de91c2244ad7e89|male|Dominic Waters|9|5|0|11.061111111111112|"6' 1"""|170 lbs.|"79"""|Orthodox|Apr 11, 1989|0.48|0.23|2.53|0.39|4.07|0.52|0.28|0.0
d7b2c0b53883ee80|female|Kyle Watson|13|8|1|13.225|"6' 0"""|155 lbs.|NaN|Southpaw|Aug 09, 1979|3.67|0.35|3.25|0.62|0.0|0.0|1.0|0.0
eb04b9d31e938edb|female|Michelle Waterson|18|9|0|15.796969696969695|"5' 3"""|115 lbs.|"62"""|Orthodox|Jan 06, 1986|3.57|0.48|4.13|0.5|1.4|0.32|0.67|0.8
103e2e67919379c5|male|Andy Waters|1|2|0|0.0|"6' 0"""|170 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
951ffadfc4e917ea|male|Kazuhisa Watanabe|0|1|0|0.0|"5' 6"""|139 lbs.|NaN|NaN|May 18, 1983|0.62|0.5|0.94|0.0|0.0|0.0|0.14|0.0
2abe38b81d68a24a|male|Kengo Watanabe|8|13|3|0.0|"6' 4"""|220 lbs.|NaN|Orthodox|Jan 31, 1976|0.6|0.4|3.4|0.35|1.0|1.0|0.37|0.0
8a19676a3388845a|male|Idris Wasi|2|14|0|0.0|"6' 0"""|186 lbs.|NaN|NaN|Dec 11, 1989|0.4|0.31|3.53|0.46|0.0|0.0|0.2|0.0
c4c4c7dd26c15d91|male|Brian Warren|18|17|1|0.0|"6' 0"""|185 lbs.|NaN|Orthodox|NaN|1.16|0.21|4.63|0.57|0.0|0.0|0.0|0.0
1e47dba648ea438c|male|Merritt Warren|3|3|0|0.0|"5' 10"""|155 lbs.|NaN|Southpaw|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
c0c1bc0766df4c00|male|Joe Warren|15|6|0|0.0|"5' 6"""|135 lbs.|NaN|Orthodox|Oct 31, 1976|2.15|0.46|2.39|0.52|6.14|0.46|0.6|0.0
ba5e253af86db1a8|male|Terrion Ware|17|9|0|15.0|"5' 8"""|135 lbs.|"71"""|Orthodox|Mar 31, 1986|4.02|0.32|6.07|0.5|0.5|0.22|0.44|0.0
e81dd0bb8a64b550|male|Charlie Ward|3|3|0|1.525|"5' 11"""|170 lbs.|NaN|Orthodox|Dec 17, 1980|1.64|0.19|7.21|0.53|0.0|0.0|0.0|0.0
67cd6495280b0a57|male|Brennan Ward|14|5|0|0.0|"5' 10"""|170 lbs.|"71"""|NaN|Jun 28, 1988|7.2|0.6|2.76|0.52|0.0|0.0|1.0|3.6
efaf544314bb5c2e|male|Ron Waterman|16|6|2|8.329166666666666|"6' 2"""|280 lbs.|NaN|Orthodox|Nov 23, 1965|0.84|0.5|1.37|0.42|4.19|0.69|0.5|2.8
2721bb808bb2523c|male|Curt Warburton|13|6|0|10.655555555555555|"6' 0"""|155 lbs.|"73"""|Orthodox|NaN|2.13|0.42|3.44|0.43|2.35|0.5|0.83|0.9
476414d2f18cd059|male|Andy Wang|7|8|1|1.1666666666666667|"5' 6"""|155 lbs.|NaN|Orthodox|May 28, 1977|3.43|0.36|10.29|0.62|0.0|0.0|0.0|0.0
69e8c632135af48b|male|Anying Wang|2|1|0|4.916666666666666|"6' 0"""|170 lbs.|NaN|Orthodox|Apr 04, 1991|1.32|0.26|1.63|0.44|0.0|0.0|0.33|0.0
efb9a43415a56d34|male|Sai Wang|20|6|1|15.0|"6' 0"""|170 lbs.|NaN|Southpaw|Jan 14, 1986|3.17|0.46|2.27|0.53|0.0|0.0|0.77|0.0
a1d6b308781aa2f5|male|Dimitiri Wanderley|5|2|0|0.0|NaN|205 lbs.|NaN|Orthodox|NaN|0.92|0.25|4.31|0.3|1.16|0.2|0.0|0.0
b4c96c3d9139bf0e|male|Patrick Walsh|10|3|0|15.0|"5' 11"""|185 lbs.|NaN|NaN|Nov 28, 1988|2.03|0.19|2.83|0.64|3.0|0.54|1.0|1.5
d57e6a8971b6d2bd|male|Erick Wanderlei|3|3|0|0.0|"6' 1"""|205 lbs.|NaN|Orthodox|NaN|0.63|0.41|2.66|0.4|3.8|0.66|0.0|1.9
303a05a7aa3ff761|male|Richard Walsh|9|5|0|12.886111111111111|"6' 0"""|170 lbs.|"73"""|Orthodox|Dec 01, 1988|3.84|0.46|2.72|0.58|1.55|0.4|0.66|0.2
83c6c3e0f8bde8ee|male|Cory Walmsley|8|2|0|2.533333333333333|"6' 0"""|205 lbs.|NaN|Orthodox|NaN|0.79|1.0|1.18|0.5|0.0|0.0|0.0|0.0
0c670b443c3d269f|male|Jim Wallhead|29|11|0|12.4|"5' 10"""|170 lbs.|NaN|Orthodox|Mar 14, 1984|3.19|0.26|6.65|0.49|0.0|0.0|1.0|0.0
95cf6be9071e68b0|male|Randall Wallace|15|6|0|0.0|"5' 11"""|185 lbs.|"73"""|Orthodox|Mar 01, 1989|1.13|0.38|4.11|0.45|2.13|0.5|0.0|0.0
4078de7181a19142|male|James Wallace|5|2|0|0.0|"5' 10"""|155 lbs.|"69"""|Orthodox|Nov 17, 1992|0.52|0.28|3.41|0.35|0.0|0.0|0.0|0.0
b9415726dc3ec526|male|Rodney Wallace|26|15|1|15.0|"5' 9"""|205 lbs.|"72"""|Switch|Nov 21, 1981|1.13|0.46|3.44|0.45|6.0|0.54|0.28|1.0
b87c3f460709f74c|male|Jeremy Wallace|4|6|0|0.0|"5' 9"""|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
bf41b5131545da12|male|Crafton Wallace|18|6|1|4.608333333333333|"6' 0"""|185 lbs.|NaN|Orthodox|Nov 10, 1975|1.55|0.44|2.36|0.47|0.0|0.0|0.42|0.0
1ad381c8994c4e5b|male|Ben Wall|8|7|1|1.7|"5' 10"""|155 lbs.|NaN|Orthodox|Mar 25, 1989|1.47|0.29|8.53|0.29|0.0|0.0|1.0|0.0
bd92e38aef641673|male|Herschel Walker|2|0|0|0.0|"6' 1"""|215 lbs.|NaN|Orthodox|Mar 03, 1962|3.42|0.67|0.45|0.46|1.94|1.0|1.0|0.0
c21f26bbde777573|male|Johnny Walker|18|6|0|6.8047619047619055|"6' 6"""|205 lbs.|"82"""|Orthodox|Mar 30, 1992|3.42|0.59|2.81|0.4|0.24|1.0|0.62|0.7
18944a1a6ac1becf|male|Andre Walker|1|5|0|0.0|"5' 11"""|205 lbs.|NaN|Southpaw|NaN|2.28|0.31|4.36|0.34|0.0|0.0|0.0|0.0
e6147d5ab3685899|male|Donny Walker|15|10|0|8.833333333333334|"5' 9"""|135 lbs.|NaN|NaN|Jan 04, 1980|1.81|0.37|3.85|0.46|0.0|0.0|0.57|1.7
aeb6c57b9bd8bc3a|male|Chase Waldon|11|2|0|0.0|"6' 1"""|185 lbs.|"75"""|Orthodox|Sep 19, 1986|1.03|0.28|6.72|0.38|7.76|0.33|0.0|0.0
6b7bc7eaf2465387|male|Neil Wain|13|4|0|1.5166666666666666|"5' 10"""|242 lbs.|NaN|Orthodox|NaN|2.64|0.5|8.57|0.43|0.0|0.0|0.5|0.0
8f2939f5fd9cca1e|male|TJ Waldburger|16|9|0|7.435416666666667|"5' 11"""|170 lbs.|"75"""|Orthodox|Apr 25, 1988|2.02|0.51|2.39|0.4|3.03|0.46|0.4|4.8
6291decf7f3b6608|male|James Wade|4|11|0|0.0|"5' 10"""|205 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6546af7ab545b90c|male|Darren Uyenoyama|10|6|0|12.116666666666667|"5' 6"""|125 lbs.|"65"""|Orthodox|Oct 15, 1979|1.34|0.39|2.21|0.66|1.42|0.33|0.35|0.7
f1b2aa7853d1ed6e|male|Kamaru Usman|20|1|0|16.65888888888889|"6' 0"""|170 lbs.|"76"""|Switch|May 11, 1987|4.66|0.52|2.59|0.58|3.0|0.49|1.0|0.1
c8097968da5e5f13|male|Chris Wade|12|3|0|11.528571428571428|"5' 10"""|155 lbs.|"70"""|Orthodox|Sep 30, 1987|1.7|0.53|1.75|0.51|2.6|0.51|0.55|1.1
e78c4c3d329c531b|male|Nick Urso|10|3|0|0.0|"5' 6"""|125 lbs.|"66"""|Southpaw|Sep 26, 1985|3.61|0.45|5.06|0.36|0.0|0.0|0.0|0.0
b12fb759e02378de|male|Gilbert Urbina|6|3|0|7.25|"6' 3"""|185 lbs.|"75"""|Orthodox|Apr 05, 1996|6.21|0.59|6.34|0.47|4.14|0.33|0.0|0.0
c34e5849184b08c3|male|Yasuhiro Urushitani|21|8|6|10.091666666666667|"5' 5"""|125 lbs.|NaN|Southpaw|Sep 08, 1976|3.47|0.39|4.71|0.65|0.0|0.0|0.8|0.0
47fcdcaccb58ca80|male|Elias Urbina|3|1|0|0.0|"6' 3"""|185 lbs.|"77"""|Southpaw|Oct 09, 1993|3.85|0.37|6.17|0.5|0.0|0.0|0.0|0.0
